recorded_at,zone_id,location,hour,day_of_week,is_weekend,weather_code,weather_label,temperature_c,humidity_pct,area_m2,exits_count,event_flag,event_intensity,prev_density,current_density,predicted_density_30m,duration_min,movement_speed_mps,occupancy_ratio,camera_count,noise_db,risk_label,anomaly_label,anomaly_reason,sensor_value,rolling_mean_1h,z_score
2025-06-02T09:45:00,1,zone1,9,0,0,0,clear,31.25,66.05,520,3,0,0.1,188.49,212.08,212.32,91.33,1.105,0.4078,4,62.16,Waspada,0,normal,229.1,197.62,1.328
2025-06-02T10:00:00,2,zone2,10,0,0,1,cloudy,30.51,61.64,680,4,0,0.069,116.84,132.58,151.75,66.73,0.917,0.195,2,78.9,Aman,0,normal,106.27,122.38,0.895
2025-06-02T10:15:00,2,zone2,10,0,0,0,clear,29.12,58.26,680,4,0,0.06,136.04,145.61,125.38,43.08,1.37,0.2141,8,65.35,Aman,0,normal,170.16,141.59,1.587
2025-06-02T10:30:00,2,zone2,10,0,0,3,storm,23.41,92.86,680,4,0,0.052,49.64,27.61,30.34,63.47,0.597,0.0406,2,85.43,Aman,1,density_spike,97.39,55.56,4.531
2025-06-02T10:45:00,3,zone3,10,0,0,2,rain,26.48,67.22,430,2,1,0.916,185.19,226.73,257.86,145.73,0.975,0.5273,3,106.88,Bahaya,1,density_spike,252.77,182.34,3.219
2025-06-02T11:00:00,5,zone5,11,0,0,2,rain,26.81,76.89,360,2,0,0.075,117.79,99.53,110.42,33.85,1.113,0.2765,3,64.27,Aman,0,normal,151.91,121.12,1.711
2025-06-02T11:15:00,4,zone4,11,0,0,3,storm,23.28,84.04,810,5,0,0.143,94.7,88.1,101.08,60.92,0.93,0.1088,7,60.45,Aman,0,normal,108.75,95.94,0.712
2025-06-02T11:30:00,3,zone3,11,0,0,3,storm,29.1,78.95,430,2,0,0.053,127.6,121.75,117.38,40.03,0.859,0.2831,6,69.29,Aman,0,normal,116.28,124.27,0.444
2025-06-02T11:45:00,1,zone1,11,0,0,0,clear,25.37,59.59,520,3,0,0.02,134.8,162.95,142.83,35.31,1.013,0.3134,4,68.9,Aman,1,density_spike,182.19,122.4,3.322
2025-06-02T12:00:00,4,zone4,12,0,0,0,clear,26.9,80.02,810,5,0,0.159,99.2,111.06,119.08,79.63,1.045,0.1371,6,76.4,Aman,0,normal,101.4,90.13,0.626
2025-06-02T12:15:00,4,zone4,12,0,0,0,clear,29.01,54.26,810,5,0,0.107,131.78,125.05,115.84,76.15,0.916,0.1544,8,75.2,Aman,0,normal,112.64,136.36,1.318
2025-06-02T12:30:00,2,zone2,12,0,0,0,clear,28.22,71.47,680,4,0,0.125,117.42,130.99,122.6,72.13,0.919,0.1926,7,67.5,Aman,0,normal,128.03,106.07,1.22
2025-06-02T12:45:00,5,zone5,12,0,0,0,clear,27.23,67.65,360,2,0,0.002,100.35,118.96,64.69,30.38,0.99,0.3305,7,64.6,Aman,0,normal,122.94,101.05,1.216
2025-06-02T13:00:00,2,zone2,13,0,0,0,clear,31.77,48,680,4,0,0.097,75.59,90.24,94.61,34.62,1.215,0.1327,8,62.81,Aman,0,normal,91.6,75.66,0.886
2025-06-02T13:15:00,2,zone2,13,0,0,3,storm,29.71,96.33,680,4,0,0.149,35.87,4,88.61,36.76,1.297,0.0059,8,75.47,Aman,0,normal,27.36,32.81,0.303
2025-06-02T13:30:00,3,zone3,13,0,0,2,rain,26.75,75.43,430,2,0,0.077,100.24,55.43,66.76,29.49,0.913,0.1289,3,75.62,Aman,0,normal,51.34,93.74,2.356
2025-06-02T13:45:00,1,zone1,13,0,0,0,clear,29.92,52.42,520,3,0,0.074,218.02,218.71,244.25,66.44,0.871,0.4206,3,71.32,Waspada,0,normal,190.25,215.24,0.968
2025-06-02T14:00:00,3,zone3,14,0,0,1,cloudy,27.36,73.74,430,2,0,0.014,101.75,75.58,73.29,20.0,1.257,0.1758,5,66.79,Aman,0,normal,72.25,107.99,1.986
2025-06-02T14:15:00,3,zone3,14,0,0,2,rain,24.66,76.14,430,2,0,0.072,35.08,31.65,12.47,41.86,0.664,0.0736,6,75.26,Aman,1,density_spike,7.98,36.4,5.041
2025-06-02T14:30:00,2,zone2,14,0,0,0,clear,30.21,64.88,680,4,1,0.977,155.14,214.65,252.54,146.1,1.137,0.3157,7,91.2,Waspada,0,normal,210.98,160.22,2.64
2025-06-02T14:45:00,2,zone2,14,0,0,0,clear,29.52,53.11,680,4,0,0.017,112.81,135.31,144.09,35.26,1.072,0.199,2,73.03,Aman,0,normal,133.83,100.89,1.83
2025-06-02T15:00:00,4,zone4,15,0,0,0,clear,28.2,65.98,810,5,0,0.019,83.06,101.23,114.82,17.25,0.976,0.125,2,65.77,Aman,0,normal,72.94,85.47,0.696
2025-06-02T15:15:00,2,zone2,15,0,0,2,rain,29.43,79.41,680,4,0,0.08,120.82,116.29,109.07,79.36,1.321,0.171,4,70.9,Aman,0,normal,128.07,106.55,1.196
2025-06-02T15:30:00,5,zone5,15,0,0,1,cloudy,31.42,90.1,360,2,0,0.169,115.39,88.08,101.78,87.48,1.13,0.2447,7,74.96,Aman,0,normal,78.79,127.87,2.727
2025-06-02T15:45:00,5,zone5,15,0,0,0,clear,29.34,54.62,360,2,0,0.002,77.98,70.9,87.15,56.05,0.94,0.1969,6,76.28,Aman,0,normal,61.7,67.4,0.317
2025-06-02T16:00:00,3,zone3,16,0,0,0,clear,32.98,62.19,430,2,0,0.171,100.98,140.63,146.78,51.09,0.788,0.3271,6,68.46,Aman,0,normal,127.86,94.98,1.827
2025-06-02T16:15:00,5,zone5,16,0,0,0,clear,31.95,68.21,360,2,0,0.137,83.97,83.91,73.92,19.15,1.242,0.2331,3,63.77,Aman,0,normal,92.26,85.5,0.376
2025-06-02T16:30:00,2,zone2,16,0,0,0,clear,32.08,76.1,680,4,0,0.126,167.55,170.0,177.03,40.72,1.104,0.25,8,62.81,Aman,0,normal,183.87,149.23,1.924
2025-06-02T16:45:00,5,zone5,16,0,0,0,clear,33.27,78.51,360,2,0,0.104,65.55,56.49,65.46,30.87,1.13,0.1569,4,75.24,Aman,0,normal,38.95,58.34,1.077
2025-06-02T17:00:00,1,zone1,17,0,0,0,clear,29.27,63.81,520,3,0,0.044,154.3,164.27,197.76,45.54,0.657,0.3159,7,65.21,Aman,0,normal,178.68,142.66,2.001
2025-06-02T17:15:00,5,zone5,17,0,0,0,clear,33.76,56.72,360,2,0,0.162,75.5,103.85,52.74,71.45,1.01,0.2885,5,70.08,Aman,0,normal,111.35,73.9,2.081
2025-06-02T17:30:00,3,zone3,17,0,0,1,cloudy,26.82,84.86,430,2,0,0.112,81.03,68.44,73.82,44.49,1.374,0.1592,3,79.67,Aman,0,normal,42.34,70.19,1.547
2025-06-02T17:45:00,1,zone1,17,0,0,2,rain,33.65,75.82,520,3,1,0.812,185.61,223.25,249.24,126.9,0.932,0.4293,5,90.06,Waspada,1,density_spike,235.26,161.75,3.787
2025-06-02T18:00:00,5,zone5,18,0,0,0,clear,30.53,72.73,360,2,0,0.083,62.02,57.44,58.66,38.58,1.074,0.1596,7,66.76,Aman,0,normal,43.89,57.54,0.759
2025-06-02T18:15:00,3,zone3,18,0,0,0,clear,30.52,70.73,430,2,0,0.013,172.95,178.32,183.78,65.09,1.021,0.4147,5,62.79,Aman,0,normal,203.65,169.05,1.705
2025-06-02T18:30:00,1,zone1,18,0,0,0,clear,24.88,55.01,520,3,0,0.055,163.93,160.21,199.46,53.03,0.925,0.3081,5,68.14,Aman,0,normal,164.98,152.07,0.707
2025-06-02T18:45:00,4,zone4,18,0,0,0,clear,34.05,77.91,810,5,0,0.017,108.36,112.04,122.86,81.11,1.254,0.1383,3,60.15,Aman,0,normal,131.32,111.35,1.109
2025-06-02T19:00:00,3,zone3,19,0,0,2,rain,26.26,98,430,2,1,0.998,103.97,129.81,242.17,166.3,1.051,0.3019,5,93.84,Bahaya,0,normal,126.25,101.12,1.396
2025-06-02T19:15:00,4,zone4,19,0,0,0,clear,26.03,67.12,810,5,0,0.034,78.69,84.62,97.99,40.73,1.072,0.1045,4,63.45,Aman,0,normal,85.69,75.51,0.566
2025-06-02T19:30:00,5,zone5,19,0,0,0,clear,33.57,63.15,360,2,0,0.098,61.47,87.48,72.29,61.03,0.934,0.243,4,71.51,Aman,0,normal,95.29,57.96,2.074
2025-06-02T19:45:00,1,zone1,19,0,0,1,cloudy,31.37,57.67,520,3,0,0.064,251.14,247.77,308.2,71.79,1.058,0.4765,6,90.02,Waspada,0,normal,269.7,230.31,1.425
2025-06-02T20:00:00,4,zone4,20,0,0,0,clear,31.66,57.52,810,5,0,0.152,73.39,66.12,71.35,22.06,1.458,0.0816,6,65.32,Aman,0,normal,105.26,66.71,2.142
2025-06-02T20:15:00,3,zone3,20,0,0,0,clear,33.6,76.29,430,2,1,0.481,152.91,206.95,273.64,94.49,0.321,0.4813,8,106.34,Waspada,1,density_spike,444.27,144.37,5.285
2025-06-02T20:30:00,5,zone5,20,0,0,2,rain,32.29,75.07,360,2,0,0.067,71.51,63.27,74.71,60.63,1.356,0.1757,8,62.26,Aman,0,normal,56.78,67.4,0.59
2025-06-02T20:45:00,5,zone5,20,0,0,1,cloudy,31.47,71.47,360,2,0,0.106,57.39,46.2,90.4,73.46,1.36,0.1283,7,83.41,Aman,0,normal,44.43,49.84,0.3
2025-06-02T21:00:00,5,zone5,21,0,0,0,clear,30.32,60.77,360,2,0,0.169,98.66,97.23,136.68,63.65,1.101,0.2701,7,62.46,Aman,0,normal,110.23,93.46,0.931
2025-06-02T21:15:00,3,zone3,21,0,0,0,clear,29.62,73.24,430,2,0,0.0,125.13,119.95,86.49,67.03,0.897,0.2789,5,72.37,Aman,0,normal,90.47,126.42,1.997
2025-06-02T21:30:00,2,zone2,21,0,0,0,clear,33.75,87.65,680,4,1,0.915,165.31,269.6,379.91,159.82,0.736,0.3965,6,82.96,Bahaya,1,density_spike,309.62,156.69,8.133
2025-06-02T21:45:00,4,zone4,21,0,0,2,rain,30.07,76.51,810,5,0,0.16,90.31,93.33,127.39,73.81,1.413,0.1152,7,66.22,Aman,0,normal,79.82,79.92,0.005
2025-06-02T22:00:00,5,zone5,22,0,0,2,rain,27.64,89.97,360,2,0,0.065,60.14,72.17,61.53,45.12,1.205,0.2005,4,66.86,Aman,0,normal,76.83,53.53,1.295
2025-06-02T22:15:00,3,zone3,22,0,0,0,clear,32.61,58.19,430,2,0,0.033,80.89,69.87,85.58,47.22,1.326,0.1625,3,72.07,Aman,0,normal,93.73,71.6,1.229
2025-06-02T22:30:00,5,zone5,22,0,0,0,clear,29.78,63.79,360,2,0,0.041,58.36,75.49,105.99,44.4,1.306,0.2097,3,67.78,Aman,0,normal,70.5,63.89,0.367
2025-06-02T22:45:00,5,zone5,22,0,0,1,cloudy,30.13,74.86,360,2,0,0.022,47.49,64.21,116.44,79.45,1.056,0.1784,3,64.98,Aman,0,normal,52.56,51.0,0.087
2025-06-02T23:00:00,5,zone5,23,0,0,0,clear,32.27,63.74,360,2,0,0.165,57.27,80.53,78.61,75.47,0.725,0.2237,8,62.71,Aman,0,normal,88.76,60.89,1.548
2025-06-02T23:15:00,5,zone5,23,0,0,1,cloudy,28.89,85.62,360,2,0,0.166,92.51,107.04,122.1,49.55,0.986,0.2973,5,65.11,Aman,0,normal,97.63,83.7,0.774
2025-06-02T23:30:00,5,zone5,23,0,0,1,cloudy,28.91,75.87,360,2,0,0.007,63.58,66.63,63.09,5.54,1.137,0.1851,8,61.39,Aman,0,normal,84.79,68.61,0.898
2025-06-02T23:45:00,2,zone2,23,0,0,0,clear,33.1,62.77,680,4,0,0.08,89.44,92.76,115.1,48.82,1.053,0.1364,3,60.2,Aman,0,normal,95.0,85.61,0.521
2025-06-03T00:00:00,2,zone2,0,1,0,0,clear,31.79,49.77,680,4,0,0.073,53.54,55.1,76.67,83.64,1.206,0.081,2,70.21,Aman,0,normal,49.79,55.86,0.337
2025-06-03T00:15:00,1,zone1,0,1,0,1,cloudy,32.35,65.81,520,3,0,0.088,171.29,188.25,179.71,51.59,0.95,0.362,8,68.44,Aman,0,normal,173.82,164.53,0.471
2025-06-03T00:30:00,5,zone5,0,1,0,1,cloudy,28.45,83.81,360,2,0,0.04,69.15,88.13,44.95,48.59,1.329,0.2448,5,63.25,Aman,0,normal,102.6,70.27,1.796
2025-06-03T00:45:00,3,zone3,0,1,0,1,cloudy,30.29,66.81,430,2,0,0.05,76.77,83.16,63.89,55.02,1.251,0.1934,6,73.17,Aman,0,normal,96.8,79.25,0.975
2025-06-03T01:00:00,3,zone3,1,1,0,1,cloudy,32.66,72.62,430,2,0,0.051,47.48,43.92,41.88,63.47,1.127,0.1021,7,69.61,Aman,0,normal,71.69,50.29,1.189
2025-06-03T01:15:00,5,zone5,1,1,0,0,clear,34.67,69.76,360,2,0,0.025,25.29,11.97,13.16,56.99,1.123,0.0333,7,61.45,Aman,0,normal,6.58,26.52,1.108
2025-06-03T01:30:00,5,zone5,1,1,0,1,cloudy,31.81,73.21,360,2,0,0.169,54.42,67.69,59.56,42.34,1.051,0.188,7,80.86,Aman,0,normal,79.4,57.59,1.211
2025-06-03T01:45:00,1,zone1,1,1,0,0,clear,26.27,69.95,520,3,0,0.157,165.96,190.1,177.92,56.78,0.897,0.3656,2,59.36,Aman,0,normal,167.21,145.8,1.189
2025-06-03T02:00:00,5,zone5,2,1,0,0,clear,30.59,76.91,360,2,0,0.095,75.48,74.67,96.12,54.53,1.47,0.2074,5,77.94,Aman,0,normal,89.6,68.46,1.175
2025-06-03T02:15:00,3,zone3,2,1,0,1,cloudy,30.96,80.2,430,2,1,0.6,114.82,162.8,220.43,82.59,0.354,0.3786,2,90.25,Waspada,1,density_spike,402.87,113.0,3.718
2025-06-03T02:30:00,3,zone3,2,1,0,1,cloudy,30.91,81.43,430,2,0,0.003,73.9,52.29,63.37,33.22,1.327,0.1216,4,75.22,Aman,0,normal,44.51,69.29,1.376
2025-06-03T02:45:00,3,zone3,2,1,0,0,clear,29.58,70.29,430,2,0,0.024,130.49,102.25,101.63,71.63,1.405,0.2378,8,66.93,Aman,0,normal,92.27,137.12,2.492
2025-06-03T03:00:00,2,zone2,3,1,0,0,clear,31.34,79.15,680,4,0,0.143,69.12,55.27,40.76,40.84,1.269,0.0813,8,69.26,Aman,0,normal,37.81,66.94,1.618
2025-06-03T03:15:00,2,zone2,3,1,0,0,clear,31.55,63.71,680,4,0,0.002,125.96,143.67,153.12,34.11,0.892,0.2113,5,65.99,Aman,0,normal,134.34,112.06,1.238
2025-06-03T03:30:00,2,zone2,3,1,0,1,cloudy,27.24,73.71,680,4,0,0.15,82.45,98.34,116.79,82.36,1.371,0.1446,5,69.42,Aman,0,normal,128.42,85.3,2.396
2025-06-03T03:45:00,2,zone2,3,1,0,2,rain,26.33,81.82,680,4,0,0.014,47.67,52.04,33.72,5,1.324,0.0765,4,66.0,Aman,0,normal,56.84,44.6,0.68
2025-06-03T04:00:00,3,zone3,4,1,0,0,clear,27.32,69.55,430,2,0,0.153,112.52,123.82,116.0,53.46,1.382,0.288,4,68.99,Aman,0,normal,131.7,120.6,0.616
2025-06-03T04:15:00,3,zone3,4,1,0,2,rain,28.74,87.99,430,2,0,0.086,103.74,99.97,92.38,76.78,1.286,0.2325,8,59.59,Aman,0,normal,81.5,107.51,1.445
2025-06-03T04:30:00,4,zone4,4,1,0,1,cloudy,27.52,73.49,810,5,0,0.155,73.03,37.31,20.18,59.08,1.36,0.0461,2,73.16,Aman,0,normal,23.11,76.19,2.949
2025-06-03T04:45:00,5,zone5,4,1,0,0,clear,28.96,76.91,360,2,0,0.157,22.13,23.67,4.38,29.1,1.318,0.0657,5,59.65,Aman,0,normal,47.7,22.24,1.414
2025-06-03T05:00:00,1,zone1,5,1,0,0,clear,32.69,68.96,520,3,0,0.091,123.83,130.48,130.44,45.32,1.008,0.2509,6,77.5,Aman,0,normal,132.47,119.48,0.722
2025-06-03T05:15:00,4,zone4,5,1,0,0,clear,32.05,67.0,810,5,0,0.057,122.58,126.47,120.57,53.47,1.149,0.1561,6,60.52,Aman,0,normal,110.39,115.13,0.263
2025-06-03T05:30:00,2,zone2,5,1,0,1,cloudy,26.96,73.16,680,4,0,0.061,135.22,98.77,80.5,81.52,0.906,0.1452,4,64.2,Aman,0,normal,101.83,142.98,2.286
2025-06-03T05:45:00,3,zone3,5,1,0,0,clear,29.81,63.69,430,2,0,0.019,123.01,90.94,90.21,49.04,0.903,0.2115,4,72.38,Aman,0,normal,82.88,120.4,2.085
2025-06-03T06:00:00,3,zone3,6,1,0,0,clear,30.65,80.06,430,2,0,0.167,62.19,57.49,35.07,68.33,1.24,0.1337,5,69.55,Aman,0,normal,34.5,62.43,1.552
2025-06-03T06:15:00,2,zone2,6,1,0,1,cloudy,34.5,71.71,680,4,0,0.147,136.37,124.17,103.33,49.55,1.443,0.1826,5,69.8,Aman,0,normal,109.03,151.45,2.334
2025-06-03T06:30:00,4,zone4,6,1,0,1,cloudy,26.16,77.4,810,5,0,0.108,30.44,26.33,13.81,46.56,1.204,0.0325,3,74.76,Aman,0,normal,10.33,28.48,1.008
2025-06-03T06:45:00,2,zone2,6,1,0,0,clear,28.67,51.94,680,4,0,0.058,160.13,151.85,168.21,36.27,0.283,0.2233,5,81.33,Aman,1,density_spike,34.47,155.3,3.178
2025-06-03T07:00:00,2,zone2,7,1,0,0,clear,30.42,79.88,680,4,0,0.177,143.41,160.92,167.26,60.82,0.903,0.2367,5,77.98,Aman,0,normal,181.6,150.9,1.695
2025-06-03T07:15:00,2,zone2,7,1,0,0,clear,29.83,76.36,680,4,0,0.125,93.62,119.25,127.35,35.67,1.273,0.1754,7,73.4,Aman,0,normal,120.43,95.62,1.378
2025-06-03T07:30:00,4,zone4,7,1,0,2,rain,26.95,84.13,810,5,0,0.127,84.22,52.48,28.44,37.06,0.388,0.0648,3,91.25,Aman,1,density_spike,90.28,93.51,4.825
2025-06-03T07:45:00,3,zone3,7,1,0,0,clear,29.53,59.1,430,2,0,0.169,94.26,127.95,119.85,72.01,0.772,0.2976,8,66.22,Aman,0,normal,120.06,100.27,1.099
2025-06-03T08:00:00,2,zone2,8,1,0,2,rain,25.56,83.63,680,4,0,0.142,80.08,67.13,46.8,89.22,1.09,0.0987,4,78.14,Aman,0,normal,102.52,79.92,1.256
2025-06-03T08:15:00,1,zone1,8,1,0,0,clear,35.99,57.29,520,3,0,0.043,163.04,177.79,165.36,98.16,1.109,0.3419,5,63.41,Aman,0,normal,193.35,152.21,2.253
2025-06-03T08:30:00,3,zone3,8,1,0,0,clear,30.27,69.94,430,2,0,0.088,96.31,89.58,99.04,60.31,1.395,0.2083,6,68.54,Aman,0,normal,95.2,99.61,0.245
2025-06-03T08:45:00,1,zone1,8,1,0,0,clear,28.92,68.82,520,3,0,0.158,111.05,91.66,111.99,87.83,1.249,0.1763,2,71.3,Aman,0,normal,94.97,118.43,1.303
2025-06-03T09:00:00,5,zone5,9,1,0,2,rain,27.54,81.4,360,2,0,0.073,48.23,44.21,38.36,55.63,1.443,0.1228,2,59.12,Aman,0,normal,83.35,50.27,1.838
2025-06-03T09:15:00,3,zone3,9,1,0,1,cloudy,25.88,83.04,430,2,0,0.167,145.74,150.4,148.85,77.62,1.087,0.3498,7,57.26,Waspada,0,normal,136.74,130.8,0.33
2025-06-03T09:30:00,3,zone3,9,1,0,2,rain,28.24,87.04,430,2,1,0.931,158.66,211.92,233.84,163.99,0.978,0.4928,7,87.26,Bahaya,0,normal,198.06,153.47,2.422
2025-06-03T09:45:00,2,zone2,9,1,0,1,cloudy,26.26,76.44,680,4,0,0.021,97.26,84.24,79.15,49.71,0.608,0.1239,6,65.38,Aman,0,normal,91.11,86.13,0.277
2025-06-03T10:00:00,4,zone4,10,1,0,2,rain,30.5,72.08,810,5,0,0.121,82.54,79.69,91.58,77.82,0.484,0.0984,7,88.83,Aman,1,density_spike,17.17,78.8,5.536
2025-06-03T10:15:00,3,zone3,10,1,0,2,rain,26.79,78.38,430,2,0,0.132,128.08,102.81,110.54,54.18,1.281,0.2391,3,67.63,Aman,0,normal,137.71,139.83,0.118
2025-06-03T10:30:00,1,zone1,10,1,0,1,cloudy,29.63,60.39,520,3,0,0.153,183.91,163.76,167.37,58.37,1.171,0.3149,6,72.95,Aman,0,normal,169.21,175.65,0.306
2025-06-03T10:45:00,3,zone3,10,1,0,0,clear,32.45,75.3,430,2,0,0.016,165.03,179.42,174.16,109.13,0.815,0.4173,7,65.8,Waspada,0,normal,183.38,182.63,0.034
2025-06-03T11:00:00,2,zone2,11,1,0,1,cloudy,34.25,60.35,680,4,0,0.065,114.86,110.91,105.81,60.39,1.229,0.1631,4,76.06,Aman,0,normal,137.53,125.1,0.69
2025-06-03T11:15:00,5,zone5,11,1,0,1,cloudy,30.81,76.86,360,2,0,0.134,95.58,80.13,75.58,42.32,1.245,0.2226,8,73.82,Aman,0,normal,77.82,92.28,0.803
2025-06-03T11:30:00,3,zone3,11,1,0,0,clear,32.5,55.18,430,2,0,0.109,125.75,141.68,168.7,76.13,1.025,0.3295,4,63.74,Aman,0,normal,127.06,129.76,0.15
2025-06-03T11:45:00,4,zone4,11,1,0,0,clear,34.03,69.54,810,5,0,0.117,117.22,125.79,138.17,54.99,1.069,0.1553,6,72.79,Aman,0,normal,130.84,106.3,1.363
2025-06-03T12:00:00,5,zone5,12,1,0,3,storm,26.09,93.24,360,2,0,0.158,92.79,37.49,50.66,81.22,0.967,0.1041,3,61.61,Aman,1,density_spike,42.65,98.97,3.129
2025-06-03T12:15:00,3,zone3,12,1,0,0,clear,32.81,59.68,430,2,0,0.166,95.53,123.08,135.87,69.66,1.055,0.2862,6,68.1,Aman,0,normal,128.3,84.55,2.431
2025-06-03T12:30:00,5,zone5,12,1,0,1,cloudy,29.24,68.25,360,2,0,0.096,120.2,132.52,153.84,48.9,1.392,0.3681,7,64.65,Aman,0,normal,155.0,114.95,2.225
2025-06-03T12:45:00,4,zone4,12,1,0,1,cloudy,29.72,56.53,810,5,0,0.106,107.31,107.75,76.91,67.93,1.196,0.133,5,74.93,Aman,0,normal,120.64,107.46,0.733
2025-06-03T13:00:00,1,zone1,13,1,0,1,cloudy,30.26,68.65,520,3,0,0.104,197.18,196.65,187.53,55.23,0.924,0.3782,7,68.44,Aman,0,normal,172.64,197.06,1.033
2025-06-03T13:15:00,4,zone4,13,1,0,1,cloudy,29.57,66.03,810,5,0,0.141,77.51,62.67,87.38,57.99,1.34,0.0774,4,75.78,Aman,0,normal,91.61,69.05,1.253
2025-06-03T13:30:00,2,zone2,13,1,0,0,clear,27.73,78.16,680,4,0,0.141,95.29,87.2,111.21,66.83,0.937,0.1282,8,79.47,Aman,0,normal,99.58,92.74,0.38
2025-06-03T13:45:00,1,zone1,13,1,0,1,cloudy,27.56,67.36,520,3,0,0.072,159.88,145.4,196.17,90.02,1.168,0.2796,3,71.56,Aman,0,normal,171.92,170.92,0.049
2025-06-03T14:00:00,1,zone1,14,1,0,1,cloudy,30.2,69.16,520,3,0,0.126,138.38,123.1,92.94,23.06,1.212,0.2367,5,74.41,Aman,0,normal,92.25,140.09,2.658
2025-06-03T14:15:00,1,zone1,14,1,0,0,clear,33.84,62.53,520,3,0,0.101,150.8,138.84,170.44,69.88,1.525,0.267,5,69.0,Aman,0,normal,158.22,133.86,1.354
2025-06-03T14:30:00,3,zone3,14,1,0,0,clear,32.93,67.96,430,2,0,0.092,49.4,48.3,51.41,71.57,0.37,0.1123,3,79.5,Aman,1,density_spike,5.71,48.38,3.899
2025-06-03T14:45:00,2,zone2,14,1,0,1,cloudy,25.99,81.89,680,4,0,0.057,130.05,122.53,120.46,63.74,0.993,0.1802,2,63.25,Aman,0,normal,142.77,117.88,1.383
2025-06-03T15:00:00,2,zone2,15,1,0,2,rain,26.23,88.74,680,4,0,0.17,139.58,122.13,137.25,95.62,1.197,0.1796,3,60.07,Aman,0,normal,123.87,132.96,0.505
2025-06-03T15:15:00,4,zone4,15,1,0,1,cloudy,31.09,67.18,810,5,0,0.097,74.86,47.75,54.42,5,1.226,0.0589,6,80.13,Aman,0,normal,43.61,69.84,1.457
2025-06-03T15:30:00,5,zone5,15,1,0,0,clear,31.32,55.15,360,2,0,0.076,109.88,118.58,141.24,34.46,0.91,0.3294,6,71.9,Aman,0,normal,124.7,94.84,1.659
2025-06-03T15:45:00,5,zone5,15,1,0,2,rain,26.69,73.65,360,2,0,0.047,105.52,106.75,100.11,61.95,1.196,0.2965,5,71.55,Aman,0,normal,94.55,95.68,0.063
2025-06-03T16:00:00,5,zone5,16,1,0,1,cloudy,26.49,78.19,360,2,0,0.13,23.07,11.09,30.32,82.04,1.212,0.0308,2,73.55,Aman,0,normal,24.49,25.81,0.073
2025-06-03T16:15:00,4,zone4,16,1,0,0,clear,34.26,74.52,810,5,0,0.102,67.71,72.54,68.37,63.74,0.987,0.0896,7,66.97,Aman,0,normal,90.47,68.05,1.246
2025-06-03T16:30:00,3,zone3,16,1,0,0,clear,28.79,53.22,430,2,0,0.156,128.17,161.46,155.88,61.78,0.994,0.3755,7,71.26,Aman,1,density_spike,184.55,125.12,3.302
2025-06-03T16:45:00,2,zone2,16,1,0,2,rain,27.69,87.92,680,4,0,0.167,130.63,110.36,101.26,72.22,1.084,0.1623,4,68.41,Aman,0,normal,124.85,134.23,0.521
2025-06-03T17:00:00,4,zone4,17,1,0,1,cloudy,31.02,73.0,810,5,0,0.135,84.43,88.22,98.73,53.25,1.173,0.1089,7,65.94,Aman,0,normal,93.73,76.27,0.97
2025-06-03T17:15:00,5,zone5,17,1,0,0,clear,30.34,72.62,360,2,0,0.094,96.93,123.34,141.28,96.61,1.198,0.3426,5,68.39,Waspada,1,density_spike,149.4,86.67,3.485
2025-06-03T17:30:00,1,zone1,17,1,0,0,clear,35.39,71.78,520,3,0,0.165,116.86,135.86,163.8,59.74,1.361,0.2613,6,78.03,Aman,0,normal,119.77,119.67,0.006
2025-06-03T17:45:00,5,zone5,17,1,0,0,clear,27.0,65.03,360,2,0,0.097,58.47,49.22,59.74,51.74,1.298,0.1367,2,71.01,Aman,0,normal,61.02,58.42,0.144
2025-06-03T18:00:00,4,zone4,18,1,0,2,rain,29.02,81.01,810,5,0,0.002,82.66,77.38,111.71,47.58,0.975,0.0955,5,74.7,Aman,0,normal,83.73,84.97,0.069
2025-06-03T18:15:00,2,zone2,18,1,0,0,clear,31.92,62.96,680,4,0,0.11,130.62,134.75,195.14,49.46,1.068,0.1982,3,66.7,Aman,0,normal,160.96,133.31,1.536
2025-06-03T18:30:00,5,zone5,18,1,0,0,clear,31.12,72.45,360,2,0,0.027,177.55,186.12,218.93,70.36,0.833,0.517,2,76.48,Waspada,0,normal,173.27,168.48,0.237
2025-06-03T18:45:00,4,zone4,18,1,0,1,cloudy,30.84,88.35,810,5,1,0.494,184.52,218.71,298.38,91.65,1.168,0.27,3,82.73,Waspada,0,normal,186.18,164.54,1.096
2025-06-03T19:00:00,2,zone2,19,1,0,0,clear,33.3,71.33,680,4,0,0.044,170.75,201.69,266.26,79.43,1.067,0.2966,4,67.15,Aman,0,normal,200.9,179.17,1.01
2025-06-03T19:15:00,4,zone4,19,1,0,1,cloudy,30.08,63.8,810,5,0,0.16,79.32,83.29,117.15,51.75,1.047,0.1028,3,65.2,Aman,0,normal,91.92,88.19,0.207
2025-06-03T19:30:00,4,zone4,19,1,0,1,cloudy,28.36,66.35,810,5,0,0.139,66.5,67.24,57.71,99.11,1.185,0.083,4,60.7,Aman,0,normal,76.97,70.87,0.339
2025-06-03T19:45:00,3,zone3,19,1,0,1,cloudy,26.4,70.37,430,2,0,0.035,139.92,127.29,160.91,72.15,0.899,0.296,5,60.58,Aman,0,normal,128.82,140.11,0.628
